OpportunityID,OpportunityName,LeadID,Channel,OutletID,AccountID,ContactID,OwnerUserID,LeadSource,CreatedOn,StageNo,Stage,Status,Probability,TotalUnits,EstimatedRevenueINR,ExpectedCloseDate,ActualCloseDate,LastActivityOn,FinanceType,HasExchangeVehicle,IsTender,LostReason
OPP-026218,Punch CNG - Shashank Kumar,LD-0062909,Retail,OUT01,,CON-033616,USR-021,Walk-in,2025-08-24 09:09:04,6,6-Closed Won,Won,100,1,765165,2025-09-15,2025-10-06,2025-10-06 06:08:08,Bank Loan,False,False,
OPP-026219,Punch CNG - Sowmya Rao,LD-0062910,Retail,OUT04,,CON-033617,USR-109,OEM Website Lead,2025-08-27 19:27:12,7,7-Closed Lost,Lost,0,0,0,2025-09-19,2025-08-28,2025-08-28 21:43:46,Cash,False,False,Waiting Period Too Long
OPP-026220,Nexon CNG - Bhavya Raju,LD-0062912,Retail,OUT04,,CON-033618,USR-114,Walk-in,2025-08-22 16:01:42,6,6-Closed Won,Won,100,1,1078311,2025-09-23,2025-09-18,2025-09-18 23:36:53,Bank Loan,False,False,
OPP-026221,Punch Petrol - Keerthi Iyer,LD-0062913,Retail,OUT07,,CON-033619,USR-185,Walk-in,2025-08-28 09:15:24,7,7-Closed Lost,Lost,0,1,638734,2025-09-29,2025-09-07,2025-09-07 09:21:31,Cash,True,False,Bought Competitor - Kia
OPP-026222,Punch EV - Sunil Rao,LD-0062923,Retail,OUT02,,CON-033620,USR-056,Walk-in,2025-08-22 21:04:40,6,6-Closed Won,Won,100,1,1117137,2025-09-19,2025-10-16,2025-10-16 10:33:26,Cash,False,False,
OPP-026223,Tiago Petrol - Sandeep Gupta,LD-0062924,Retail,OUT04,,CON-033621,USR-122,Walk-in,2025-08-22 22:11:10,7,7-Closed Lost,Lost,0,1,583826,2025-09-10,2025-09-07,2025-09-07 01:34:42,OEM Partner Finance,False,False,Bought Competitor - Maruti Suzuki
OPP-026224,Harrier Diesel - Lakshmi Murthy,LD-0062925,Retail,OUT01,,CON-033622,USR-021,Referral,2025-08-26 17:14:08,7,7-Closed Lost,Lost,0,1,1945815,2025-09-17,2025-09-07,2025-09-07 21:53:00,Bank Loan,False,False,Plan Postponed
OPP-026225,Punch Petrol - Priya Angadi,LD-0062928,Retail,OUT04,,CON-033623,USR-129,Walk-in,2025-08-23 15:08:41,7,7-Closed Lost,Lost,0,1,629182,2025-09-19,2025-09-03,2025-09-03 10:04:44,Cash,True,False,Bought Competitor - Mahindra
OPP-026226,Kaveri Technologies LLP - 5x Nexon EV,LD-0062930,Corporate & Fleet,OUT08,ACC-03772,CON-007586,USR-214,OEM Fleet Desk Referral,2025-09-12 05:14:53,7,7-Closed Lost,Lost,0,5,10384290,2025-12-13,2025-09-16,2025-09-16 20:07:15,Leasing,False,False,No Decision
OPP-026227,Punch Petrol - Mohan Nair,LD-0062931,Retail,OUT04,,CON-033624,USR-109,Walk-in,2025-08-23 01:22:49,6,6-Closed Won,Won,100,1,614125,2025-09-12,2025-10-07,2025-10-07 04:54:05,Cash,True,False,
OPP-026228,Punch Petrol - Vinod Verma,LD-0062932,Retail,OUT05,,CON-033625,USR-147,Referral,2025-08-26 02:53:00,7,7-Closed Lost,Lost,0,1,633290,2025-09-12,2025-08-29,2025-08-29 16:30:14,Bank Loan,False,False,Plan Postponed
OPP-026229,Elite Hospital - 2x Tigor CNG,LD-0062933,Corporate & Fleet,OUT08,ACC-02580,CON-005283,USR-211,Website Inquiry,2025-08-28 23:11:14,7,7-Closed Lost,Lost,0,2,1426088,2025-12-06,2025-09-29,2025-09-29 11:26:31,Corporate Purchase,False,False,Competitor Fleet Offer
OPP-026230,Punch CNG - Imran D'Souza,LD-0062941,Retail,OUT05,,CON-033626,USR-144,Car Portal,2025-08-27 13:50:17,7,7-Closed Lost,Lost,0,2,1482920,2025-09-30,2025-08-31,2025-08-31 05:06:01,Bank Loan,False,False,Not Responding
OPP-026231,Mahalakshmi Fleet Leasing Pvt Ltd - Mang - 23x Tiago EV,LD-0062942,Corporate & Fleet,OUT08,ACC-00264,CON-000600,USR-197,Existing Customer,2025-09-12 19:09:03,7,7-Closed Lost,Lost,0,23,43985530,2025-12-23,2025-10-09,2025-10-09 00:43:14,Bank Loan,False,False,Pricing
OPP-026232,Curvv Petrol - Sneha Singh,LD-0062943,Retail,OUT02,,CON-033627,USR-047,Google Ads,2025-08-29 06:37:57,7,7-Closed Lost,Lost,0,2,2493256,2025-09-15,2025-09-06,2025-09-06 12:52:50,Bank Loan,False,False,Waiting Period Too Long
OPP-026233,Nandi Resorts Pvt Ltd - 1x Nexon Petrol,LD-0062946,Corporate & Fleet,OUT08,ACC-03216,CON-006509,USR-209,Corporate Tie-up,2025-08-28 17:15:16,7,7-Closed Lost,Lost,0,1,1016712,2025-11-21,2025-10-07,2025-10-07 18:30:22,Leasing,False,False,Went with Leasing Company
OPP-026234,Harrier Diesel - Aarav Gupta,LD-0062947,Retail,OUT03,,CON-033628,USR-102,Dealer Website,2025-08-25 18:45:48,7,7-Closed Lost,Lost,0,1,1598893,2025-09-18,2025-09-02,2025-09-02 18:35:26,Cash,True,False,Bought Competitor - Maruti Suzuki
OPP-026235,Sri Ganesh Holidays - 3x Harrier Diesel,LD-0062953,Corporate & Fleet,OUT08,ACC-02712,CON-005527,USR-206,Corporate Tie-up,2025-09-12 02:15:45,7,7-Closed Lost,Lost,0,3,4423863,2025-12-08,2025-09-13,2025-09-13 08:12:08,Corporate Purchase,False,False,Pricing
OPP-026236,Urbanline Corporate Mobility LLP - 1x Tigor CNG,LD-0062956,Corporate & Fleet,OUT08,ACC-01459,CON-003079,USR-202,Existing Customer,2025-09-07 12:50:53,7,7-Closed Lost,Lost,0,1,874261,2025-12-02,2025-09-09,2025-09-09 12:23:14,Bank Loan,False,False,Budget Freeze
OPP-026237,Nexon Petrol - Shashank Hegde,LD-0062957,Retail,OUT06,,CON-033629,USR-174,Social Media Ads,2025-08-27 06:05:21,7,7-Closed Lost,Lost,0,1,1046030,2025-09-25,2025-08-29,2025-08-29 18:18:24,Bank Loan,False,False,Bought Competitor - Mahindra
OPP-026238,Tiago Petrol - Harish Kini,LD-0062960,Retail,OUT01,,CON-033630,USR-017,Car Portal,2025-08-29 09:20:10,7,7-Closed Lost,Lost,0,1,567984,2025-09-26,2025-09-17,2025-09-17 16:16:27,Bank Loan,True,False,Price / Discount
OPP-026239,Tiago EV - Shashank Desai,LD-0062969,Retail,OUT02,,CON-033631,USR-056,Walk-in,2025-08-23 12:32:56,7,7-Closed Lost,Lost,0,1,1042170,2025-09-18,2025-08-28,2025-08-28 11:33:34,OEM Partner Finance,False,False,Loan Rejected
OPP-026240,Tigor CNG - Aarav Kini,LD-0062972,Retail,OUT03,,CON-033632,USR-102,Exchange Mela / Event,2025-08-27 05:06:14,7,7-Closed Lost,Lost,0,1,903758,2025-09-28,2025-08-29,2025-08-29 03:25:37,Bank Loan,False,False,Loan Rejected
OPP-026241,Tigor Petrol - Madhu Desai,LD-0062974,Retail,OUT03,,CON-033633,USR-084,Referral,2025-08-24 22:24:24,6,6-Closed Won,Won,100,1,633855,2025-09-19,2025-09-11,2025-09-11 16:32:18,Bank Loan,False,False,
OPP-026242,Nexon Petrol - Sowmya Shenoy,LD-0062976,Retail,OUT03,,CON-033634,USR-089,Walk-in,2025-08-29 03:37:29,7,7-Closed Lost,Lost,0,1,868116,2025-09-18,2025-08-29,2025-08-29 20:41:25,OEM Partner Finance,False,False,Bought Competitor - Hyundai
OPP-026243,Tiago CNG - Arjun Gowda,LD-0062977,Retail,OUT01,,CON-033635,USR-036,Walk-in,2025-08-23 12:26:56,7,7-Closed Lost,Lost,0,1,658484,2025-09-18,2025-08-26,2025-08-26 16:46:33,Bank Loan,False,False,Bought Competitor - Hyundai
OPP-026244,Punch CNG - Ramesh Kulkarni,LD-0062981,Retail,OUT04,,CON-033636,USR-112,Walk-in,2025-08-23 22:02:48,7,7-Closed Lost,Lost,0,1,791359,2025-09-20,2025-08-25,2025-08-25 19:55:51,Bank Loan,False,False,Bought Competitor - Maruti Suzuki
OPP-026245,Harrier Diesel - Suresh Kamath,LD-0062982,Retail,OUT07,,CON-033637,USR-188,Walk-in,2025-08-24 20:46:27,7,7-Closed Lost,Lost,0,1,1909077,2025-09-16,2025-09-15,2025-09-15 13:23:58,Bank Loan,False,False,Bought Competitor - Kia
OPP-026246,Tiago Petrol - Manoj Menon,LD-0062984,Retail,OUT04,,CON-033638,USR-118,Walk-in,2025-08-29 07:23:03,7,7-Closed Lost,Lost,0,2,1256295,2025-10-02,2025-09-01,2025-09-01 04:53:59,Bank Loan,False,False,Bought Competitor - Maruti Suzuki
OPP-026247,Harrier EV - Shilpa Desai,LD-0062985,Retail,OUT01,,CON-033639,USR-013,OEM Website Lead,2025-08-27 19:41:54,7,7-Closed Lost,Lost,0,1,2685436,2025-09-27,2025-09-04,2025-09-04 09:44:32,Bank Loan,False,False,Price / Discount
OPP-026248,Altroz Petrol - Imran Pinto,LD-0062988,Retail,OUT03,,CON-033640,USR-097,Walk-in,2025-08-28 05:49:11,6,6-Closed Won,Won,100,1,691387,2025-09-16,2025-09-17,2025-09-17 23:25:24,Bank Loan,False,False,
OPP-026249,Tigor CNG - Prakash Raju,LD-0062989,Retail,OUT05,,CON-033641,USR-157,Dealer Website,2025-08-24 07:03:03,7,7-Closed Lost,Lost,0,1,883468,2025-09-13,2025-08-29,2025-08-29 15:18:50,OEM Partner Finance,False,False,Price / Discount
OPP-026250,Curvv Petrol - Priya Fernandes,LD-0062992,Retail,OUT07,,CON-033642,USR-188,Referral,2025-08-25 07:24:23,7,7-Closed Lost,Lost,0,1,1099943,2025-09-26,2025-09-04,2025-09-04 13:39:01,Bank Loan,False,False,Bought Competitor - Maruti Suzuki
OPP-026251,Nexon Petrol - Rajesh Hegde,LD-0062994,Retail,OUT07,,CON-033643,USR-193,Walk-in,2025-08-25 16:19:35,7,7-Closed Lost,Lost,0,0,0,2025-09-23,2025-09-10,2025-09-10 15:08:40,Bank Loan,False,False,Not Responding
OPP-026252,Nexon Petrol - Prakash Sharma,LD-0062995,Retail,OUT02,,CON-033644,USR-056,Walk-in,2025-08-23 14:40:01,7,7-Closed Lost,Lost,0,1,918876,2025-09-14,2025-08-28,2025-08-28 15:26:42,Cash,True,False,Bought Competitor - Hyundai
OPP-026253,Altroz Petrol - Srinivas Pinto,LD-0062998,Retail,OUT01,,CON-033645,USR-039,Referral,2025-08-27 07:09:09,7,7-Closed Lost,Lost,0,1,692218,2025-09-29,2025-09-15,2025-09-15 23:11:55,Bank Loan,False,False,Bought Competitor - Mahindra
OPP-026254,Curvv Petrol - Divya Khan,LD-0063000,Retail,OUT02,,CON-033646,USR-068,Exchange Mela / Event,2025-08-23 17:15:32,7,7-Closed Lost,Lost,0,1,1067621,2025-09-24,2025-09-06,2025-09-06 11:56:20,Bank Loan,False,False,Bought Competitor - Mahindra
OPP-026255,Punch EV - Aditi Gupta,LD-0063001,Retail,OUT03,,CON-033647,USR-082,Walk-in,2025-08-27 17:14:08,6,6-Closed Won,Won,100,1,1176710,2025-09-17,2025-10-05,2025-10-05 08:59:46,Bank Loan,False,False,
OPP-026256,Harrier Diesel - Aditya Desai,LD-0063002,Retail,OUT05,,CON-033648,USR-147,Referral,2025-08-25 15:38:48,7,7-Closed Lost,Lost,0,1,1705531,2025-09-19,2025-08-27,2025-08-27 01:38:11,Cash,False,False,Loan Rejected
OPP-026257,Tigor Petrol - Raghu Bhat,LD-0063003,Retail,OUT05,,CON-033649,USR-147,Referral,2025-08-27 09:18:25,6,6-Closed Won,Won,100,1,669996,2025-09-23,2025-10-03,2025-10-03 19:36:40,Bank Loan,False,False,
OPP-026258,Punch EV - Arun Jain,LD-0063004,Retail,OUT01,,CON-033650,USR-039,Walk-in,2025-08-26 09:19:25,7,7-Closed Lost,Lost,0,1,1324520,2025-09-26,2025-08-29,2025-08-29 01:25:46,Bank Loan,False,False,Price / Discount
OPP-026259,Nexon Petrol - Srinivas Joshi,LD-0063005,Retail,OUT06,,CON-033651,USR-165,Walk-in,2025-08-23 17:48:40,7,7-Closed Lost,Lost,0,1,828361,2025-09-17,2025-09-05,2025-09-05 05:54:01,Bank Loan,False,False,Bought Competitor - Kia
OPP-026260,Tiago Petrol - Suma Menon,LD-0063007,Retail,OUT02,,CON-033652,USR-074,Walk-in,2025-08-23 20:09:14,6,6-Closed Won,Won,100,1,526025,2025-09-24,2025-09-16,2025-09-16 22:20:50,Bank Loan,True,False,
OPP-026261,Tiago Petrol - Meghana Reddy,LD-0063008,Retail,OUT01,,CON-033653,USR-032,Walk-in,2025-08-24 11:02:43,7,7-Closed Lost,Lost,0,1,525947,2025-09-13,2025-08-25,2025-08-25 18:29:09,Cash,True,False,Bought Competitor - Kia
OPP-026262,Punch Petrol - Keerthi Agarwal,LD-0063010,Retail,OUT07,,CON-033654,USR-183,Walk-in,2025-08-25 19:52:09,7,7-Closed Lost,Lost,0,1,652331,2025-09-28,2025-08-27,2025-08-27 15:45:02,Cash,True,False,Price / Discount
OPP-026263,Curvv Petrol - Imran Iyer,LD-0063015,Retail,OUT05,,CON-033655,USR-157,Walk-in,2025-08-23 18:07:51,6,6-Closed Won,Won,100,1,1152739,2025-09-18,2025-09-16,2025-09-16 10:02:25,OEM Partner Finance,False,False,
OPP-026264,Nexon EV - Deepak Pai,LD-0063016,Retail,OUT04,,CON-033656,USR-126,Referral,2025-08-24 22:32:07,6,6-Closed Won,Won,100,1,1393164,2025-09-23,2025-09-03,2025-09-03 20:15:18,Cash,True,False,
OPP-026265,Tiago Petrol - Anita Desai,LD-0063017,Retail,OUT04,,CON-033657,USR-112,Google Ads,2025-08-28 22:23:09,7,7-Closed Lost,Lost,0,1,601632,2025-09-16,2025-08-31,2025-08-31 08:24:33,Bank Loan,True,False,Bought Competitor - Mahindra
OPP-026266,Altroz Petrol - Suma Pai,LD-0063019,Retail,OUT07,,CON-033658,USR-193,Referral,2025-08-28 21:48:37,6,6-Closed Won,Won,100,1,792042,2025-10-01,2025-10-04,2025-10-04 09:28:16,OEM Partner Finance,False,False,
OPP-026267,Nexon Petrol - Raghu Khan,LD-0063020,Retail,OUT07,,CON-033659,USR-185,Car Portal,2025-08-25 00:03:27,7,7-Closed Lost,Lost,0,1,909049,2025-09-24,2025-09-04,2025-09-04 03:32:42,Cash,False,False,Not Responding
OPP-026268,Tigor Petrol - Aditi Kamath,LD-0063022,Retail,OUT03,,CON-033660,USR-082,Walk-in,2025-08-23 18:12:56,7,7-Closed Lost,Lost,0,1,750594,2025-09-20,2025-08-25,2025-08-25 03:29:47,Bank Loan,False,False,Bought Competitor - Hyundai
OPP-026269,Punch Petrol - Sachin Nair,LD-0063025,Retail,OUT05,,CON-033661,USR-151,Walk-in,2025-08-24 08:19:53,6,6-Closed Won,Won,100,1,621077,2025-09-27,2025-10-01,2025-10-01 16:09:38,Cash,False,False,
OPP-026270,Punch CNG - Sneha Joshi,LD-0063026,Retail,OUT05,,CON-033662,USR-151,Exchange Mela / Event,2025-08-29 10:27:07,6,6-Closed Won,Won,100,1,727813,2025-10-01,2025-10-10,2025-10-10 03:26:45,OEM Partner Finance,False,False,
OPP-026271,Nexon Diesel - Anil Khan,LD-0063027,Retail,OUT05,,CON-033663,USR-151,Referral,2025-08-24 06:47:33,7,7-Closed Lost,Lost,0,1,1247619,2025-09-22,2025-09-12,2025-09-12 20:08:27,Bank Loan,False,False,Bought Competitor - Maruti Suzuki
OPP-026272,Tiago Petrol - Meghana Desai,LD-0063028,Retail,OUT02,,CON-033664,USR-058,Walk-in,2025-08-25 03:07:54,6,6-Closed Won,Won,100,1,546037,2025-09-20,2025-10-08,2025-10-08 16:43:53,OEM Partner Finance,True,False,
OPP-026273,Punch Petrol - Pooja Fernandes,LD-0063030,Retail,OUT02,,CON-033665,USR-068,OEM Website Lead,2025-08-28 12:26:33,7,7-Closed Lost,Lost,0,1,712191,2025-10-02,2025-09-04,2025-09-04 02:23:07,OEM Partner Finance,False,False,Price / Discount
OPP-026274,Curvv EV - Neha Gupta,LD-0063032,Retail,OUT07,,CON-033666,USR-183,Dealer Website,2025-08-26 11:02:14,7,7-Closed Lost,Lost,0,1,1665578,2025-09-16,2025-08-30,2025-08-30 20:24:50,Bank Loan,False,False,Not Responding
OPP-026275,Nexon EV - Bhavya Prasad,LD-0063039,Retail,OUT02,,CON-033667,USR-064,Social Media Ads,2025-08-29 09:01:18,7,7-Closed Lost,Lost,0,1,1466102,2025-09-30,2025-09-01,2025-09-01 12:33:42,Bank Loan,False,False,Bought Competitor - Maruti Suzuki
OPP-026276,Nexon EV - Kavya Nair,LD-0063040,Retail,OUT04,,CON-033668,USR-129,Walk-in,2025-08-29 05:53:59,7,7-Closed Lost,Lost,0,1,1555653,2025-09-27,2025-09-02,2025-09-02 06:57:37,OEM Partner Finance,False,False,Price / Discount
OPP-026277,Nexon Petrol - Kiran Singh,LD-0063041,Retail,OUT05,,CON-033669,USR-151,Walk-in,2025-08-29 00:52:07,6,6-Closed Won,Won,100,1,956708,2025-09-17,2025-10-05,2025-10-05 20:58:07,Cash,True,False,
OPP-026278,Punch Petrol - Kavya Bhat,LD-0063044,Retail,OUT01,,CON-033670,USR-039,Referral,2025-08-26 12:58:42,7,7-Closed Lost,Lost,0,1,744310,2025-09-17,2025-09-04,2025-09-04 22:38:14,Bank Loan,False,False,Plan Postponed
OPP-026279,Tiago CNG - Ashok Kini,LD-0063046,Retail,OUT04,,CON-033671,USR-122,Walk-in,2025-08-25 02:56:24,6,6-Closed Won,Won,100,1,773310,2025-09-15,2025-09-12,2025-09-12 18:58:29,OEM Partner Finance,False,False,
OPP-026280,Tiago CNG - Akshata Jain,LD-0063047,Retail,OUT03,,CON-033672,USR-099,Dealer Website,2025-08-28 07:21:23,7,7-Closed Lost,Lost,0,2,1538695,2025-09-20,2025-08-29,2025-08-29 21:11:02,Bank Loan,False,False,Not Responding
OPP-026281,Nexon CNG - Varun Pinto,LD-0063048,Retail,OUT01,,CON-033673,USR-011,Social Media Ads,2025-08-26 01:15:30,7,7-Closed Lost,Lost,0,1,918194,2025-09-13,2025-08-29,2025-08-29 17:18:22,OEM Partner Finance,False,False,Bought Competitor - Kia
OPP-026282,Punch CNG - Ganesh Rao,LD-0063051,Retail,OUT01,,CON-033674,USR-021,Google Ads,2025-08-26 23:53:39,7,7-Closed Lost,Lost,0,1,868192,2025-09-27,2025-09-03,2025-09-03 15:06:37,Bank Loan,True,False,Price / Discount
OPP-026283,Tiago CNG - Nayana Kulkarni,LD-0063052,Retail,OUT06,,CON-033675,USR-167,Google Ads,2025-08-26 17:32:33,6,6-Closed Won,Won,100,1,705192,2025-09-30,2025-10-11,2025-10-11 12:01:12,Bank Loan,False,False,
OPP-026284,Nexon Petrol - Mary Pai,LD-0063054,Retail,OUT05,,CON-033676,USR-157,Google Ads,2025-08-29 12:39:27,7,7-Closed Lost,Lost,0,1,979255,2025-09-18,2025-09-21,2025-09-21 06:29:18,Bank Loan,True,False,Not Responding
OPP-026285,Nexon EV - Vidya Hegde,LD-0063062,Retail,OUT01,,CON-033677,USR-032,Social Media Ads,2025-08-28 08:54:48,6,6-Closed Won,Won,100,1,1493465,2025-09-28,2025-09-24,2025-09-24 22:26:57,Bank Loan,False,False,
OPP-026286,Punch CNG - Akash Menon,LD-0063063,Retail,OUT02,,CON-033678,USR-058,Social Media Ads,2025-08-26 19:16:25,7,7-Closed Lost,Lost,0,1,781383,2025-09-14,2025-09-08,2025-09-08 10:11:20,Bank Loan,False,False,Bought Competitor - Maruti Suzuki
OPP-026287,Curvv Petrol - Mohan Joshi,LD-0063064,Retail,OUT03,,CON-033679,USR-089,Social Media Ads,2025-08-28 18:34:54,7,7-Closed Lost,Lost,0,1,1083365,2025-09-19,2025-09-16,2025-09-16 17:55:02,Cash,False,False,Plan Postponed
OPP-026288,Altroz Petrol - Pradeep Krishnan,LD-0063066,Retail,OUT03,,CON-033680,USR-099,OEM Website Lead,2025-08-27 18:27:51,6,6-Closed Won,Won,100,1,794821,2025-09-23,2025-10-21,2025-10-21 10:26:05,Bank Loan,False,False,
OPP-026289,Punch EV - Harsha Kini,LD-0063067,Retail,OUT07,,CON-033681,USR-193,OEM Website Lead,2025-08-27 10:03:52,7,7-Closed Lost,Lost,0,1,1056166,2025-09-30,2025-08-28,2025-08-28 04:36:54,OEM Partner Finance,False,False,Waiting Period Too Long
OPP-026290,Nexon EV - Mithun Joshi,LD-0063068,Retail,OUT01,,CON-033682,USR-013,OEM Website Lead,2025-08-25 19:05:03,6,6-Closed Won,Won,100,1,1662566,2025-09-25,2025-09-28,2025-09-28 13:31:33,Bank Loan,False,False,
OPP-026291,Brindavan Fleet Leasing LLP - 11x Nexon Petrol,LD-0063069,Corporate & Fleet,OUT08,ACC-04061,CON-008139,USR-209,Existing Customer,2025-09-03 22:08:06,7,7-Closed Lost,Lost,0,11,10818369,2025-12-15,2025-09-13,2025-09-13 14:32:00,Corporate Purchase,False,False,Tender Not Awarded
OPP-026292,Kaveri Fleet Leasing Pvt Ltd - 27x Curvv EV,LD-0063074,Corporate & Fleet,OUT08,ACC-00356,CON-000803,USR-198,OEM Fleet Desk Referral,2025-08-28 12:17:35,7,7-Closed Lost,Lost,0,27,44595767,2025-12-05,2025-09-24,2025-09-24 15:43:09,Corporate Purchase,False,False,Competitor Fleet Offer
OPP-026293,Curvv EV - Imran Menon,LD-0063075,Retail,OUT04,,CON-033683,USR-114,Car Portal,2025-08-30 05:56:28,7,7-Closed Lost,Lost,0,1,2047456,2025-09-17,2025-09-18,2025-09-18 03:04:36,Bank Loan,False,False,Bought Competitor - Maruti Suzuki
OPP-026294,Vega Tours & Travels - 13x Tigor EV,LD-0063078,Corporate & Fleet,OUT08,ACC-02307,CON-004752,USR-202,LinkedIn Sales Navigator,2025-08-29 03:02:44,7,7-Closed Lost,Lost,0,13,17989838,2025-11-12,2025-09-20,2025-09-20 15:29:04,Corporate Purchase,False,False,Tender Not Awarded
OPP-026295,Punch CNG - Neha Shenoy,LD-0063091,Retail,OUT07,,CON-033684,USR-188,OEM Website Lead,2025-08-29 20:20:51,6,6-Closed Won,Won,100,1,791978,2025-10-03,2025-09-23,2025-09-23 00:35:34,OEM Partner Finance,True,False,
OPP-026296,Tigor EV - Ashok Shetty,LD-0063092,Retail,OUT03,,CON-033685,USR-084,Walk-in,2025-08-27 01:38:20,7,7-Closed Lost,Lost,0,1,1437169,2025-09-18,2025-08-30,2025-08-30 12:48:18,OEM Partner Finance,True,False,Loan Rejected
OPP-026297,Tigor Petrol - Sameer Gowda,LD-0063093,Retail,OUT06,,CON-033686,USR-167,Walk-in,2025-08-28 20:57:57,7,7-Closed Lost,Lost,0,1,631865,2025-09-16,2025-09-02,2025-09-02 09:07:52,Bank Loan,False,False,Price / Discount
OPP-026298,Nexon Petrol - Uday Hegde,LD-0063095,Retail,OUT02,,CON-033687,USR-068,Walk-in,2025-08-29 22:11:02,1,1-Enquiry,Open,10,1,862432,2025-09-23,,2025-09-03 08:30:40,Bank Loan,False,False,
OPP-026299,Altroz Petrol - Sneha Iyer,LD-0063097,Retail,OUT03,,CON-033688,USR-092,Walk-in,2025-08-30 04:33:31,7,7-Closed Lost,Lost,0,1,677679,2025-09-26,2025-09-23,2025-09-23 12:48:07,Cash,True,False,Price / Discount
OPP-026300,Safari Diesel - Rajesh Raju,LD-0063101,Retail,OUT01,,CON-033689,USR-017,Dealer Website,2025-08-28 14:32:58,6,6-Closed Won,Won,100,1,1813334,2025-10-01,2025-09-22,2025-09-22 11:33:44,Cash,False,False,
OPP-026301,Nexon CNG - Yogesh Kini,LD-0063102,Retail,OUT03,,CON-033690,USR-084,OEM Website Lead,2025-08-27 15:26:20,6,6-Closed Won,Won,100,1,1113227,2025-09-18,2025-09-14,2025-09-14 23:57:19,Bank Loan,False,False,
OPP-026302,Nexon CNG - Vasanth Khan,LD-0063105,Retail,OUT01,,CON-033691,USR-025,Walk-in,2025-08-29 07:20:17,6,6-Closed Won,Won,100,1,884760,2025-09-16,2025-10-12,2025-10-12 12:52:13,Cash,True,False,
OPP-026303,Tiago EV - Pavan Kulkarni,LD-0063107,Retail,OUT02,,CON-033692,USR-056,Exchange Mela / Event,2025-08-27 04:27:32,7,7-Closed Lost,Lost,0,1,1067807,2025-09-24,2025-09-12,2025-09-12 05:28:43,Bank Loan,False,False,Price / Discount
OPP-026304,Punch Petrol - Meghana Khan,LD-0063108,Retail,OUT06,,CON-033693,USR-174,Walk-in,2025-08-24 15:01:47,6,6-Closed Won,Won,100,1,651683,2025-09-20,2025-10-02,2025-10-02 01:34:59,OEM Partner Finance,True,False,
OPP-026305,Punch Petrol - Shruti Desai,LD-0063113,Retail,OUT06,,CON-033694,USR-167,Walk-in,2025-08-26 21:38:19,6,6-Closed Won,Won,100,1,736284,2025-09-30,2025-09-14,2025-09-14 16:05:25,Bank Loan,True,False,
OPP-026306,Altroz Petrol - Abhishek Gupta,LD-0063114,Retail,OUT05,,CON-033695,USR-137,Walk-in,2025-08-24 16:21:40,7,7-Closed Lost,Lost,0,1,754246,2025-09-26,2025-08-29,2025-08-29 23:55:16,Cash,False,False,Loan Rejected
OPP-026307,Tiago EV - Rohan D'Souza,LD-0063119,Retail,OUT03,,CON-033696,USR-080,Dealer Website,2025-08-26 23:21:00,7,7-Closed Lost,Lost,0,1,980037,2025-09-14,2025-09-01,2025-09-01 15:27:19,Bank Loan,True,False,Plan Postponed
OPP-026308,Zenith Traders Pvt Ltd - 1x Safari Diesel,LD-0063123,Corporate & Fleet,OUT08,ACC-01375,CON-002934,USR-204,Cold Call,2025-09-05 08:23:54,7,7-Closed Lost,Lost,0,1,1840421,2025-10-30,2025-10-29,2025-10-29 05:11:20,Corporate Purchase,False,False,Competitor Fleet Offer
OPP-026309,Punch EV - Pooja Swamy,LD-0063127,Retail,OUT05,,CON-033697,USR-141,OEM Website Lead,2025-08-30 01:49:00,7,7-Closed Lost,Lost,0,1,1340544,2025-09-17,2025-09-01,2025-09-01 03:42:42,Bank Loan,True,False,Price / Discount
OPP-026310,Tiago CNG - Abhishek Chandra,LD-0063128,Retail,OUT04,,CON-033698,USR-109,Walk-in,2025-08-27 14:37:14,7,7-Closed Lost,Lost,0,1,690253,2025-09-22,2025-09-03,2025-09-03 23:40:11,Bank Loan,True,False,Price / Discount
OPP-026311,Nexon Petrol - Arun Gupta,LD-0063129,Retail,OUT05,,CON-033699,USR-151,Social Media Ads,2025-08-29 15:58:43,7,7-Closed Lost,Lost,0,1,1052418,2025-09-16,2025-09-14,2025-09-14 01:30:40,Bank Loan,False,False,Bought Competitor - Hyundai
OPP-026312,Punch EV - Mary Chandra,LD-0063130,Retail,OUT07,,CON-033700,USR-183,Walk-in,2025-08-24 18:52:32,6,6-Closed Won,Won,100,1,1098067,2025-09-17,2025-09-11,2025-09-11 18:34:46,Bank Loan,False,False,
OPP-026313,Nexon Petrol - Vikram Fernandes,LD-0063133,Retail,OUT04,,CON-033701,USR-129,Referral,2025-08-28 19:13:28,7,7-Closed Lost,Lost,0,1,1078084,2025-09-26,2025-09-04,2025-09-04 23:22:16,OEM Partner Finance,True,False,Waiting Period Too Long
OPP-026314,Tigor CNG - Farhan Patil,LD-0063134,Retail,OUT06,,CON-033702,USR-174,Exchange Mela / Event,2025-08-24 19:50:37,7,7-Closed Lost,Lost,0,1,944334,2025-09-19,2025-08-26,2025-08-26 03:11:11,Bank Loan,False,False,Plan Postponed
