ContactID,CustomerType,AccountID,FullName,Designation,IsDecisionMaker,Mobile,Email,City,OwnerUserID,CreatedOn
CON-029957,Individual,,Ashwini Bhat,,True,8589593000,,Bengaluru,USR-039,2025-05-03 06:22:27
CON-029958,Individual,,Shashank Jain,,True,9578424125,shashank.jain487@gmail.com,Hubballi,USR-174,2025-05-02 10:52:06
CON-029959,Individual,,Arun Babu,,True,9353509268,arun.babu342@gmail.com,Bengaluru,USR-122,2025-05-02 22:42:27
CON-029960,Individual,,Rekha Agarwal,,True,9190941558,,Mangaluru,USR-185,2025-05-02 12:00:31
CON-029961,Individual,,Prajwal Gowda,,True,9244923636,,Bengaluru,USR-025,2025-05-02 07:28:17
CON-029962,Individual,,Harsha Krishnan,,True,7099469463,,Bengaluru,USR-010,2025-04-27 11:04:32
CON-029963,Individual,,Vinod Hiremath,,True,9481284149,,Bengaluru,USR-061,2025-05-03 03:59:36
CON-029964,Individual,,Nandini Desai,,True,8209433194,,Bengaluru,USR-068,2025-05-01 18:15:52
CON-029965,Individual,,Aditi Nair,,True,8723910681,,Bengaluru,USR-122,2025-05-02 16:35:17
CON-029966,Individual,,Sowmya Menon,,True,7014381668,,Bengaluru,USR-068,2025-04-28 15:09:24
CON-029967,Individual,,Rajesh Kini,,True,9797914163,rajesh.kini44@gmail.com,Bengaluru,USR-111,2025-04-27 13:45:15
CON-029968,Individual,,Vani Patil,,True,9069898975,vani.patil821@gmail.com,Bengaluru,USR-118,2025-04-29 15:35:58
CON-029969,Individual,,Anjali Nair,,True,6258780604,,Mangaluru,USR-191,2025-04-29 20:23:14
CON-029970,Individual,,Prajwal Reddy,,True,9393680075,,Bengaluru,USR-114,2025-05-01 04:51:58
CON-029971,Individual,,Suma Kamath,,True,9293348169,suma.kamath640@rediffmail.com,Hubballi,USR-170,2025-04-27 14:09:46
CON-029972,Individual,,Rashmi Gowda,,True,8276128859,,Hubballi,USR-174,2025-05-02 19:30:48
CON-029973,Individual,,Lakshmi Jain,,True,9382053145,,Mangaluru,USR-185,2025-05-02 01:25:05
CON-029974,Individual,,Naveen Poojary,,True,6838916259,,Bengaluru,USR-047,2025-04-27 16:09:41
CON-029975,Individual,,Vikram Verma,,True,8195876639,,Bengaluru,USR-056,2025-04-27 18:46:32
CON-029976,Individual,,Anil Acharya,,True,9145239961,,Bengaluru,USR-056,2025-04-27 14:31:52
CON-029977,Individual,,Vinay Bhat,,True,9468034835,,Hubballi,USR-174,2025-05-02 04:16:49
CON-029978,Individual,,Sachin Babu,,True,9649341163,,Bengaluru,USR-082,2025-04-27 19:45:02
CON-029979,Individual,,Suresh Murthy,,True,8674571275,suresh.murthy663@gmail.com,Mangaluru,USR-187,2025-04-27 18:06:16
CON-029980,Individual,,Bhavya Nair,,True,7516855899,,Bengaluru,USR-089,2025-04-27 18:16:41
CON-029981,Individual,,Manoj Kumar,,True,9080102117,manoj.kumar661@outlook.com,Bengaluru,USR-089,2025-04-30 15:17:11
CON-029982,Individual,,Anil D'Souza,,True,9346008074,,Bengaluru,USR-096,2025-04-29 19:30:23
CON-029983,Individual,,Srinivas Krishnan,,True,9483987830,,Bengaluru,USR-073,2025-04-27 20:02:33
CON-029984,Individual,,Vasanth Kumar,,True,9547067582,,Bengaluru,USR-064,2025-05-03 09:59:23
CON-029985,Individual,,Suresh Shetty,,True,9478179071,suresh.shetty680@gmail.com,Mysuru,USR-144,2025-05-01 05:10:19
CON-029986,Individual,,Arun Khan,,True,8985484698,,Bengaluru,USR-056,2025-04-28 03:46:05
CON-029987,Individual,,Tejas Singh,,True,8673261520,,Bengaluru,USR-109,2025-04-28 16:28:59
CON-029988,Individual,,Vasanth Shetty,,True,7906329398,vasanth.shetty746@gmail.com,Mangaluru,USR-185,2025-04-27 22:05:33
CON-029989,Individual,,Asha Gowda,,True,9470911147,,Bengaluru,USR-056,2025-04-29 16:23:54
CON-029990,Individual,,Shruti Angadi,,True,6351103158,,Bengaluru,USR-129,2025-04-30 21:34:50
CON-029991,Individual,,Deepak Menon,,True,8069670206,deepak.menon613@gmail.com,Bengaluru,USR-111,2025-05-01 20:08:00
CON-029992,Individual,,Arun Verma,,True,8005647649,,Bengaluru,USR-073,2025-05-01 05:02:14
CON-029993,Individual,,Ananya Verma,,True,8774410422,,Mysuru,USR-150,2025-04-28 03:55:36
CON-029994,Individual,,Imran Reddy,,True,9912716549,,Bengaluru,USR-111,2025-04-27 23:17:33
CON-029995,Individual,,Vidya Rao,,True,8106622804,vidya.rao31@rediffmail.com,Hubballi,USR-165,2025-05-03 06:35:20
CON-029996,Individual,,Shashank Poojary,,True,8272805883,,Mangaluru,USR-193,2025-04-28 11:39:30
CON-029997,Individual,,Tejas Nair,,True,7547611375,tejas.nair766@gmail.com,Bengaluru,USR-057,2025-04-30 17:03:28
CON-029998,Individual,,Ashwini Prasad,,True,7191602043,ashwini.prasad648@outlook.com,Mangaluru,USR-185,2025-05-02 13:10:16
CON-029999,Individual,,Kavya Bhat,,True,8518332943,kavya.bhat940@rediffmail.com,Bengaluru,USR-025,2025-04-28 00:06:57
CON-030000,Individual,,Ritu Verma,,True,8042484359,,Bengaluru,USR-061,2025-05-01 10:43:13
CON-030001,Individual,,Harsha Hiremath,,True,8629144464,harsha.hiremath472@rediffmail.com,Bengaluru,USR-056,2025-04-27 22:23:44
CON-030002,Individual,,Harsha Shenoy,,True,7347621370,,Hubballi,USR-167,2025-05-01 00:31:34
CON-030003,Individual,,Deepa Kini,,True,7246518910,,Bengaluru,USR-082,2025-05-04 09:38:30
CON-030004,Individual,,Vasanth Hiremath,,True,9400513360,,Bengaluru,USR-099,2025-05-02 17:43:18
CON-030005,Individual,,Manjunath Patil,,True,9846731113,,Mangaluru,USR-187,2025-05-04 07:46:25
CON-030006,Individual,,Vani Iyer,,True,8743439159,vani.iyer574@gmail.com,Mangaluru,USR-193,2025-04-29 13:09:51
CON-030007,Individual,,Sunil Iyer,,True,8833831993,sunil.iyer423@gmail.com,Bengaluru,USR-084,2025-05-01 12:38:51
CON-030008,Individual,,Chetan Sharma,,True,6515861974,chetan.sharma775@yahoo.co.in,Bengaluru,USR-073,2025-05-01 14:37:19
CON-030009,Individual,,Gautam Kini,,True,9091614524,gautam.kini844@gmail.com,Bengaluru,USR-061,2025-04-29 21:24:39
CON-030010,Individual,,Anil Verma,,True,8621561122,,Bengaluru,USR-047,2025-04-29 06:19:25
CON-030011,Individual,,Rahul Gowda,,True,7325216020,,Bengaluru,USR-111,2025-05-03 14:33:53
CON-030012,Individual,,Pradeep Murthy,,True,8307908405,pradeep.murthy83@gmail.com,Bengaluru,USR-050,2025-05-04 06:35:47
CON-030013,Individual,,Rohan Reddy,,True,8740019627,rohan.reddy135@gmail.com,Hubballi,USR-165,2025-05-02 17:38:04
CON-030014,Individual,,Sunil Kulkarni,,True,9173428870,,Hubballi,USR-174,2025-04-28 15:42:49
CON-030015,Individual,,Prakash Gowda,,True,6666666666,prakash.gowda424@gmail.com,Bengaluru,USR-082,2025-05-02 04:05:48
CON-030016,Individual,,Varun Shenoy,,True,9126331979,,Mysuru,USR-144,2025-05-03 07:15:16
CON-030017,Individual,,Aditi Krishnan,,True,9190019359,,Bengaluru,USR-102,2025-05-01 19:36:01
CON-030018,Individual,,Suma Poojary,,True,9717871747,,Bengaluru,USR-057,2025-04-28 22:58:15
CON-030019,Individual,,Ritu Hegde,,True,9886285249,,Hubballi,USR-165,2025-04-28 19:07:01
CON-030020,Individual,,Mohan Bhat,,True,9768829192,mohan.bhat795@gmail.com,Hubballi,USR-170,2025-04-28 21:44:59
CON-030021,Individual,,Ritu Gowda,,True,8777490949,,Bengaluru,USR-096,2025-05-01 14:05:00
CON-030022,Individual,,Sneha Kamath,,True,9791338048,,Bengaluru,USR-122,2025-04-30 22:19:53
CON-030023,Individual,,Meghana Singh,,True,9100535439,,Bengaluru,USR-092,2025-05-04 15:01:39
CON-030024,Individual,,Amit Agarwal,,True,8113412777,,Bengaluru,USR-036,2025-04-30 02:42:57
CON-030025,Individual,,Rekha Pinto,,True,95408-927,rekha.pinto544@gmail.com,Bengaluru,USR-084,2025-05-03 20:21:49
CON-030026,Individual,,Madhu Nair,,True,8026539799,,Mangaluru,USR-187,2025-05-02 06:54:10
CON-030027,Individual,,Gautam Pinto,,True,9778958031,,Bengaluru,USR-061,2025-05-04 06:52:18
CON-030028,Individual,,Naveen Verma,,True,8365252142,,Mangaluru,USR-185,2025-05-02 21:15:31
CON-030029,Individual,,Rekha Acharya,,True,7004747064,rekha.acharya48@gmail.com,Bengaluru,USR-027,2025-05-02 13:13:02
CON-030030,Individual,,Aditi Joshi,,True,8164845829,,Bengaluru,USR-084,2025-05-02 13:04:01
CON-030031,Individual,,Pavan Gowda,,True,8640895991,pavan.gowda102@gmail.com,Bengaluru,USR-122,2025-04-29 13:09:40
CON-030032,Individual,,Sowmya Verma,,True,7626220420,,Bengaluru,USR-109,2025-05-05 07:15:50
CON-030033,Individual,,Ashok Murthy,,True,9561578536,ashok.murthy75@yahoo.co.in,Bengaluru,USR-050,2025-05-04 04:28:12
CON-030034,Individual,,Priya Gupta,,True,9984740752,,Bengaluru,USR-013,2025-04-29 15:00:39
CON-030035,Individual,,Uday D'Souza,,True,9560923554,,Mangaluru,USR-179,2025-05-03 02:54:27
CON-030036,Individual,,Ashwini D'Souza,,True,9530810244,,Bengaluru,USR-089,2025-04-30 02:40:19
CON-030037,Individual,,Rekha Kamath,,True,8110331011,,Bengaluru,USR-096,2025-04-30 08:00:20
CON-030038,Individual,,Abhishek Murthy,,True,8368721804,abhishek.murthy928@yahoo.co.in,Bengaluru,USR-025,2025-04-29 19:10:32
CON-030039,Individual,,Nayana Singh,,True,8353834639,nayana.singh244@gmail.com,Bengaluru,USR-122,2025-05-05 01:18:17
CON-030040,Individual,,Vikram Fernandes,,True,9303204587,,Mysuru,USR-150,2025-04-29 19:48:44
CON-030041,Individual,,Swathi Rao,,True,9353380658,,Mangaluru,USR-193,2025-05-02 07:48:05
CON-030042,Individual,,Akshata Reddy,,True,9771463257,akshata.reddy633@yahoo.co.in,Bengaluru,USR-073,2025-05-04 21:54:22
CON-030043,Individual,,Harish Khan,,True,9520113583,harish.khan413gmail.com,Bengaluru,USR-039,2025-05-01 03:32:05
CON-030044,Individual,,Akash Shenoy,,True,8544415963,akash.shenoy805@outlook.com,Bengaluru,USR-073,2025-04-29 18:35:42
CON-030045,Individual,,Harish Gowda,,True,9827617990,harish.gowda411@gmail.com,Bengaluru,USR-039,2025-05-03 08:03:52
CON-030046,Individual,,Irfan Raju,,True,7107203705,,Bengaluru,USR-109,2025-05-01 22:53:05
CON-030047,Individual,,Swathi Pinto,,True,8843253614,swathi.pinto250@gmail.com,Bengaluru,USR-082,2025-05-05 05:39:26
CON-030048,Individual,,Rahul Verma,,True,8856102879,,Bengaluru,USR-126,2025-04-30 15:42:47
CON-030049,Individual,,Chaitra Kumar,,True,9808898785,,Bengaluru,USR-008,2025-05-06 01:06:10
CON-030050,Individual,,Sneha Menon,,True,9824495705,sneha.menon599@gmail.com,Bengaluru,USR-092,2025-05-05 12:20:26
CON-030051,Individual,,Swathi Pai,,True,9538916197,,Hubballi,USR-165,2025-05-04 22:09:36
CON-030052,Individual,,Madhu Chandra,,True,7121379034,,Bengaluru,USR-036,2025-05-02 03:58:39
CON-030053,Individual,,Kiran Acharya,,True,8126715419,kiran.acharya436@rediffmail.com,Bengaluru,USR-050,2025-05-05 18:19:19
CON-030054,Individual,,Deepa Kumar,,True,8123706045,,Bengaluru,USR-080,2025-05-02 20:13:24
CON-030055,Individual,,Kiran Poojary,,True,9143168629,,Mangaluru,USR-185,2025-05-02 23:27:54
CON-030056,Individual,,Rekha Pinto,,True,7714663882,rekha.pinto321@gmail.com,Bengaluru,USR-111,2025-04-30 15:39:29
CON-030057,Individual,,Naveen Kamath,,True,9737706170,,Mangaluru,USR-187,2025-05-06 11:54:16
CON-030058,Individual,,Arun Hiremath,,True,6175609690,,Bengaluru,USR-122,2025-04-30 16:59:10
CON-030059,Individual,,Prajwal D'Souza,,True,8619107473,,Mangaluru,USR-187,2025-04-30 21:34:18
CON-030060,Individual,,Vinod Naik,,True,9829075462,vinod.naik956@yahoo.co.in,Bengaluru,USR-025,2025-05-03 08:03:26
CON-030061,Individual,,Arun Gowda,,True,6346248454,,Bengaluru,USR-102,2025-05-02 22:18:38
CON-030062,Individual,,Lakshmi Swamy,,True,9699452943,,Bengaluru,USR-129,2025-05-01 23:38:53
CON-030063,Individual,,Ashwini Patil,,True,8299267755,ashwini.patil355@yahoo.co.in,Bengaluru,USR-122,2025-05-01 20:46:05
CON-030064,Individual,,Srinivas Kumar,,True,8816379490,,Mysuru,USR-137,2025-05-06 02:59:06
CON-030065,Individual,,Anil Gowda,,True,7424946696,anil.gowda621@rediffmail.com,Bengaluru,USR-013,2025-05-03 21:06:28
CON-030066,Individual,,Arjun Rao,,True,9179130428,,Bengaluru,USR-089,2025-04-30 19:31:44
CON-030067,Individual,,Asha Chandra,,True,9396768235,,Hubballi,USR-165,2025-04-30 22:42:45
CON-030068,Individual,,Rajesh Agarwal,,True,9923444171,,Bengaluru,USR-057,2025-05-04 02:02:48
CON-030069,Individual,,Madhu Verma,,True,9522758354,,Mysuru,USR-141,2025-05-01 09:54:57
CON-030070,Individual,,Vani Joshi,,True,7464002996,,Bengaluru,USR-027,2025-05-03 08:10:10
CON-030071,Individual,,Kavya Pinto,,True,7262878506,,Mangaluru,USR-185,2025-05-04 09:46:05
CON-030072,Individual,,Anita Chandra,,True,9422240091,anita.chandra742@outlook.com,Mysuru,USR-147,2025-05-02 15:07:16
CON-030073,Individual,,Bharath Jain,,True,9173148140,bharath.jain949@gmail.com,Bengaluru,USR-047,2025-05-01 20:12:15
CON-030074,Individual,,Sowmya Joshi,,True,8372916656,sowmya.joshi843@outlook.com,Bengaluru,USR-111,2025-05-02 13:25:04
CON-030075,Individual,,Nikhil Kulkarni,,True,8779930417,nikhil.kulkarni259@gmail.com,Bengaluru,USR-057,2025-05-05 09:44:40
CON-030076,Individual,,Harish Murthy,,True,9125842278,harish.murthy744@rediffmail.com,Bengaluru,USR-027,2025-05-05 21:35:04
CON-030077,Individual,,Karthik Jain,,True,9332735625,,Bengaluru,USR-039,2025-05-03 08:02:07
CON-030078,Individual,,Ashwini Gowda,,True,7601438633,,Bengaluru,USR-084,2025-05-02 22:28:20
CON-030079,Individual,,Prajwal Prasad,,True,9194011155,,Bengaluru,USR-010,2025-05-07 02:56:21
CON-030080,Individual,,Naveen Agarwal,,True,6572849827,,Mysuru,USR-144,2025-05-02 09:50:51
CON-030081,Individual,,Amit Murthy,,True,7595907021,,Bengaluru,USR-057,2025-05-01 14:54:52
CON-030082,Individual,,Rekha Gupta,,True,8027525588,rekha.gupta936@yahoo.co.in,Bengaluru,USR-129,2025-05-01 20:46:24
CON-030083,Individual,,Sandeep Bhat,,True,9972618207,sandeep.bhat909@rediffmail.com,Hubballi,USR-167,2025-05-06 01:05:37
CON-030084,Individual,,Vinod Swamy,,True,9306069497,vinod.swamy849@gmail.com,Mysuru,USR-150,2025-05-01 20:36:23
CON-030085,Individual,,Arun Swamy,,True,9672524778,arun.swamy927@outlook.com,Bengaluru,USR-082,2025-05-02 09:19:24
CON-030086,Individual,,Shashank Sharma,,True,6217576573,shashank.sharma436@gmail.com,Bengaluru,USR-122,2025-05-03 22:11:11
CON-030087,Individual,,Lakshmi Kamath,,True,7374995085,,Bengaluru,USR-089,2025-05-03 00:12:59
CON-030088,Individual,,Pavan Kini,,True,8523413066,pavan.kini795@outlook.com,Bengaluru,USR-096,2025-05-06 02:34:02
CON-030089,Individual,,Mithun Naik,,True,8716075355,mithun.naik766@yahoo.co.in,Bengaluru,USR-025,2025-05-01 22:18:15
CON-030090,Individual,,Mithun Nair,,True,8888888888,,Bengaluru,USR-126,2025-05-06 07:11:23
CON-030091,Individual,,Suma Swamy,,True,6490600103,,Bengaluru,USR-017,2025-05-05 02:43:42
CON-030092,Individual,,Nayana Naik,,True,9224171508,nayana.naik155@rediffmail.con,Bengaluru,USR-013,2025-05-07 02:51:50
CON-030093,Individual,,Chaitra Krishnan,,True,9195786500,chaitra.krishnan112@rediffmail.com,Bengaluru,USR-073,2025-05-04 22:50:07
CON-030094,Individual,,Rajesh Jain,,True,7635970068,rajesh.jain936@gmail.com,Bengaluru,USR-102,2025-05-06 17:00:59
CON-030095,Individual,,Anjali Khan,,True,8343664674,,Bengaluru,USR-027,2025-05-05 00:35:50
CON-030096,Individual,,Anil Angadi,,True,7344219696,,Bengaluru,USR-021,2025-05-07 09:28:44
CON-030097,Individual,,Lakshmi Sharma,,True,9778402304,,Bengaluru,USR-126,2025-05-02 00:21:21
CON-030098,Individual,,Kiran Chandra,,True,9357643401,,Bengaluru,USR-025,2025-05-02 00:46:10
CON-030099,Individual,,Priya Murthy,,True,9841157805,,Bengaluru,USR-092,2025-05-01 22:57:43
CON-030100,Individual,,Chaitra Hiremath,,True,6972333088,chaitra.hiremath118@gmail.com,Bengaluru,USR-092,2025-05-04 13:27:30
CON-030101,Individual,,Srinivas Kumar,,True,9341290477,,Bengaluru,USR-082,2025-05-02 02:27:19
CON-030102,Individual,,Anjali D'Souza,,True,6041163054,,Bengaluru,USR-013,2025-05-05 04:20:12
CON-030103,Individual,,Naveen Menon,,True,8228297578,,Bengaluru,USR-080,2025-05-06 19:19:31
CON-030104,Individual,,Anita Singh,,True,9719991968,anita.singh863@yahoo.co.in,Bengaluru,USR-122,2025-05-03 15:06:29
CON-030105,Individual,,Sandeep Patil,,True,9359615802,,Mysuru,USR-141,2025-05-05 07:09:20
CON-030106,Individual,,Sandeep Krishnan,,True,9622840629,,Bengaluru,USR-013,2025-05-08 07:52:24
CON-030107,Individual,,Arun Fernandes,,True,7772580974,arun.fernandes535@yahoo.co.in,Hubballi,USR-165,2025-05-05 20:32:33
CON-030108,Individual,,Vinod Rao,,True,9640202749,vinod.rao60@yahoo.co.in,Bengaluru,USR-017,2025-05-08 05:47:40
CON-030109,Individual,,Zoya Acharya,,True,9266857786,,Bengaluru,USR-118,2025-05-02 13:31:24
CON-030110,Individual,,Pavan Joshi,,True,7257621113,,Bengaluru,USR-036,2025-05-02 13:49:03
CON-030111,Individual,,Asha Prasad,,True,9932196650,,Bengaluru,USR-099,2025-05-02 22:11:35
CON-030112,Individual,,Kiran Krishnan,,True,9694506277,,Hubballi,USR-174,2025-05-07 21:27:47
CON-030113,Individual,,Vinod Raju,,True,9468335337,,Bengaluru,USR-068,2025-05-02 18:51:04
CON-030114,Individual,,Sowmya Iyer,,True,7279087639,,Bengaluru,USR-129,2025-05-03 13:24:09
CON-030115,Individual,,Asha Hiremath,,True,9687912051,,Hubballi,USR-167,2025-05-06 15:11:46
CON-030116,Individual,,Neha Gupta,,True,9219303267,,Bengaluru,USR-114,2025-05-02 22:49:45
CON-030117,Individual,,Sanjay Krishnan,,True,9920459105,sanjay.krishnan592@yahoo.co.in,Hubballi,USR-174,2025-05-06 07:40:07
CON-030118,Individual,,Deepak Pinto,,True,8643888266,,Bengaluru,USR-111,2025-05-06 17:42:46
CON-030119,Individual,,Akshata Verma,,True,9354700753,,Bengaluru,USR-084,2025-05-02 18:18:50
CON-030120,Individual,,Suresh D'Souza,,True,7259668281,,Bengaluru,USR-025,2025-05-06 01:11:36
CON-030121,Individual,,Aditya Jain,,True,7098390835,aditya.jain16@outlook.com,Hubballi,USR-174,2025-05-03 00:25:09
CON-030122,Individual,,Rahul Swamy,,True,8224681966,,Bengaluru,USR-118,2025-05-05 08:19:45
CON-030123,Individual,,Neha Patil,,True,6633402296,,Bengaluru,USR-061,2025-05-06 02:36:00
CON-030124,Individual,,Aditi Kini,,True,8382750361,,Bengaluru,USR-047,2025-05-04 19:20:04
CON-030125,Individual,,Prajwal Raju,,True,8073252390,,Bengaluru,USR-064,2025-05-05 02:48:32
CON-030126,Individual,,Shashank Kamath,,True,9596998122,,Mangaluru,USR-193,2025-05-03 21:43:58
CON-030127,Individual,,Pavan Menon,,True,8516805191,,Hubballi,USR-174,2025-05-06 20:59:45
CON-030128,Individual,,Naveen Kulkarni,,True,9064353112,,Mysuru,USR-141,2025-05-07 16:04:52
CON-030129,Individual,,Neha Gupta,,True,7538610436,,Bengaluru,USR-068,2025-05-05 18:59:35
CON-030130,Individual,,Neha Desai,,True,8155089483,neha.desai951@gmail.com,Mysuru,USR-134,2025-05-07 03:54:46
CON-030131,Individual,,Srinivas Poojary,,True,8963394414,srinivas.poojary90@gmail.com,Bengaluru,USR-080,2025-05-07 03:53:47
CON-030132,Individual,,Irfan Rao,,True,8969364814,irfan.rao963@rediffmail.com,Bengaluru,USR-092,2025-05-08 22:48:51
CON-030133,Individual,,Prakash Kamath,,True,8630265970,prakash.kamath651@gmail.com,Bengaluru,USR-082,2025-05-08 15:38:47
CON-030134,Individual,,Shashank Pinto,,True,8526238037,shashank.pinto706@gmail.com,Bengaluru,USR-092,2025-05-07 16:17:16
CON-030135,Individual,,Joseph Pai,,True,7818860561,,Bengaluru,USR-122,2025-05-07 14:58:00
CON-030136,Individual,,Kiran Acharya,,True,8591695082,kiran.acharya842@gmail.com,Mysuru,USR-144,2025-05-06 16:33:59
CON-030137,Individual,,Nikhil Verma,,True,9475827296,,Bengaluru,USR-126,2025-05-03 13:28:28
CON-030138,Individual,,Akshata Kumar,,True,7547445200,akshata.kumar265@yahoo.co.in,Mangaluru,USR-185,2025-05-03 15:33:50
CON-030139,Individual,,Pallavi Poojary,,True,8309669090,,Bengaluru,USR-010,2025-05-08 20:42:49
CON-030140,Individual,,Ashwini Fernandes,,True,6149281352,,Mysuru,USR-134,2025-05-03 15:32:15
CON-030141,Individual,,Pallavi Fernandes,,True,7563417601,,Bengaluru,USR-056,2025-05-07 08:02:44
CON-030142,Individual,,Arun Gupta,,True,8203948493,,Bengaluru,USR-099,2025-05-06 22:15:25
CON-030143,Individual,,Imran Acharya,,True,9590467241,imran.acharya589@gmail.com,Bengaluru,USR-057,2025-05-06 01:38:39
CON-030144,Individual,,Vinod Hiremath,,True,7258476997,vinod.hiremath878@gmail.com,Hubballi,USR-167,2025-05-04 01:01:24
CON-030145,Individual,,Deepak Poojary,,True,9115529817,deepak.poojary129@gmail.com,Hubballi,USR-165,2025-05-04 04:01:42
CON-030146,Individual,,Varun Desai,,True,9307315270,,Mangaluru,USR-187,2025-05-03 13:23:09
CON-030147,Individual,,Nandini Kulkarni,,True,87260-503,,Bengaluru,USR-111,2025-05-08 00:47:25
CON-030148,Individual,,Prajwal Angadi,,True,8637031965,,Bengaluru,USR-025,2025-05-03 23:22:53
CON-030149,Individual,,Vijay Swamy,,True,9395400972,vijay.swamy549@gmail.com,Hubballi,USR-170,2025-05-08 14:16:28
CON-030150,Individual,,Vinod Rao,,True,9192314400,,Bengaluru,USR-129,2025-05-03 20:45:05
CON-030151,Individual,,Pavan Chandra,,True,9158157222,pavan.chandra411@rediffmail.com,Bengaluru,USR-102,2025-05-03 18:30:02
CON-030152,Individual,,Shreya D'Souza,,True,9350189583,shreya.dsouza78@outlook.com,Mysuru,USR-141,2025-05-03 19:14:22
CON-030153,Individual,,Deepa Naik,,True,7704928508,,Bengaluru,USR-039,2025-05-06 06:43:26
CON-030154,Individual,,Anita Nair,,True,7573533248,,Bengaluru,USR-068,2025-05-03 21:02:23
CON-030155,Individual,,Kavya Fernandes,,True,8054409623,,Bengaluru,USR-118,2025-05-04 02:38:16
CON-030156,Individual,,Farhan Desai,,True,7225455590,farhan.desai96@gmail.com,Mysuru,USR-144,2025-05-09 01:11:27
CON-030157,Individual,,Pallavi Fernandes,,True,8561292588,,Bengaluru,USR-027,2025-05-06 13:16:18
CON-030158,Individual,,Vidya Iyer,,True,7328667523,,Hubballi,USR-170,2025-05-03 19:38:59
CON-030159,Individual,,Srinivas Chandra,,True,7869873037,,Mangaluru,USR-183,2025-05-05 02:24:54
CON-030160,Individual,,Rahul Poojary,,True,9425488509,,Hubballi,USR-170,2025-05-03 15:55:29
CON-030161,Individual,,Shruti Verma,,True,7272909364,shruti.verma173@gmail.com,Mangaluru,USR-191,2025-05-09 08:37:15
CON-030162,Individual,,Meghana Shetty,,True,6289704545,meghana.shetty395@gmail.com,Bengaluru,USR-056,2025-05-03 20:41:55
CON-030163,Individual,,Shilpa Kini,,True,7816063534,shilpa.kini511@rediffmail.com,Mangaluru,USR-193,2025-05-03 22:19:14
CON-030164,Individual,,Ananya Babu,,True,9491540043,,Bengaluru,USR-027,2025-05-03 20:00:54
