IssueType,Table,RecordID,RelatedRecordID,Detail
contact_missing_email,dim_contacts,CON-043275,,
contact_missing_email,dim_contacts,CON-043319,,
contact_missing_email,dim_contacts,CON-043340,,
contact_invalid_email,dim_contacts,CON-043357,,shruti.kulkarni61@gmail.con
contact_invalid_mobile,dim_contacts,CON-043360,,97072-785
contact_missing_email,dim_contacts,CON-043374,,
contact_missing_email,dim_contacts,CON-043377,,
contact_missing_email,dim_contacts,CON-043381,,
contact_invalid_mobile,dim_contacts,CON-043401,,8888888888
contact_missing_email,dim_contacts,CON-043408,,
contact_invalid_email,dim_contacts,CON-043418,,rekha.kulkarni940gmail.com
contact_missing_email,dim_contacts,CON-043419,,
contact_missing_email,dim_contacts,CON-043426,,
contact_missing_email,dim_contacts,CON-043449,,
contact_invalid_mobile,dim_contacts,CON-043453,,818708295
contact_invalid_email,dim_contacts,CON-043454,,sanjay.menon6@gmail.con
contact_missing_email,dim_contacts,CON-043459,,
contact_missing_email,dim_contacts,CON-043460,,
contact_invalid_mobile,dim_contacts,CON-043476,,76579-450
contact_invalid_mobile,dim_contacts,CON-043501,,8888888888
contact_missing_email,dim_contacts,CON-043510,,
contact_missing_email,dim_contacts,CON-043512,,
contact_invalid_mobile,dim_contacts,CON-043534,,73886-061
contact_missing_email,dim_contacts,CON-043538,,
contact_invalid_mobile,dim_contacts,CON-043539,,96981-220
contact_invalid_email,dim_contacts,CON-043544,,rahul.poojary81@outlook.con
contact_invalid_email,dim_contacts,CON-043551,,ashok.acharya50yahoo.co.in
contact_invalid_mobile,dim_contacts,CON-043552,,764466685
contact_invalid_email,dim_contacts,CON-043555,,ashok.nair878 @yahoo.co.in
contact_invalid_mobile,dim_contacts,CON-043558,,92020-883
contact_missing_email,dim_contacts,CON-043563,,
contact_invalid_mobile,dim_contacts,CON-043590,,0694777060
contact_invalid_mobile,dim_contacts,CON-043593,,60926-142
contact_missing_email,dim_contacts,CON-043608,,
contact_missing_email,dim_contacts,CON-043609,,
contact_missing_email,dim_contacts,CON-043612,,
contact_invalid_email,dim_contacts,CON-043661,,rekha.krishnan186@yahoo.co.inn
contact_missing_email,dim_contacts,CON-043663,,
contact_missing_email,dim_contacts,CON-043685,,
contact_invalid_email,dim_contacts,CON-043704,,sachin.hiremath656 @outlook.com
contact_invalid_mobile,dim_contacts,CON-043720,,722779965
contact_missing_email,dim_contacts,CON-043730,,
contact_missing_email,dim_contacts,CON-043742,,
contact_invalid_mobile,dim_contacts,CON-043744,,0984594416
contact_missing_email,dim_contacts,CON-043766,,
contact_invalid_mobile,dim_contacts,CON-043770,,89513-148
contact_missing_email,dim_contacts,CON-043774,,
contact_missing_email,dim_contacts,CON-043793,,
contact_missing_email,dim_contacts,CON-043794,,
contact_missing_email,dim_contacts,CON-043803,,
contact_invalid_mobile,dim_contacts,CON-043810,,0985387941
contact_invalid_email,dim_contacts,CON-043816,,harish.sharma21@gmail.con
contact_invalid_mobile,dim_contacts,CON-043840,,80438-962
contact_missing_email,dim_contacts,CON-043863,,
contact_missing_email,dim_contacts,CON-043866,,
contact_missing_email,dim_contacts,CON-043872,,
contact_missing_email,dim_contacts,CON-043877,,
contact_invalid_mobile,dim_contacts,CON-043902,,0757376232
contact_missing_email,dim_contacts,CON-043905,,
contact_missing_email,dim_contacts,CON-043922,,
contact_invalid_email,dim_contacts,CON-043936,,sowmya.sharma103@
contact_invalid_mobile,dim_contacts,CON-043939,,7777777777
contact_missing_email,dim_contacts,CON-043950,,
contact_invalid_mobile,dim_contacts,CON-043961,,82423-756
contact_invalid_mobile,dim_contacts,CON-043970,,7777777777
contact_missing_email,dim_contacts,CON-043988,,
contact_missing_email,dim_contacts,CON-044007,,
contact_missing_email,dim_contacts,CON-044008,,
contact_invalid_mobile,dim_contacts,CON-044015,,0987451001
contact_invalid_mobile,dim_contacts,CON-044038,,0945298683
contact_missing_email,dim_contacts,CON-044042,,
contact_invalid_email,dim_contacts,CON-044043,,rashmi.pinto150 @gmail.com
contact_missing_email,dim_contacts,CON-044044,,
contact_invalid_mobile,dim_contacts,CON-044067,,9999999999
contact_missing_email,dim_contacts,CON-044076,,
contact_missing_email,dim_contacts,CON-044077,,
contact_invalid_mobile,dim_contacts,CON-044077,,0984883475
contact_missing_email,dim_contacts,CON-044079,,
contact_missing_email,dim_contacts,CON-044093,,
contact_missing_email,dim_contacts,CON-044103,,
contact_missing_email,dim_contacts,CON-044112,,
contact_invalid_email,dim_contacts,CON-044115,,chaitra.kumar180@rediffmail.con
contact_invalid_mobile,dim_contacts,CON-044117,,856711232
contact_invalid_email,dim_contacts,CON-044125,,vani.prasad791@
contact_invalid_mobile,dim_contacts,CON-044139,,9999999999
contact_invalid_email,dim_contacts,CON-044162,,pallavi.babu953@
contact_invalid_mobile,dim_contacts,CON-044168,,86181-045
contact_invalid_mobile,dim_contacts,CON-044172,,0789095921
contact_invalid_mobile,dim_contacts,CON-044173,,998461056
contact_missing_email,dim_contacts,CON-044186,,
contact_invalid_mobile,dim_contacts,CON-044186,,83497-896
contact_missing_email,dim_contacts,CON-044198,,
contact_invalid_mobile,dim_contacts,CON-044203,,0731633938
contact_invalid_mobile,dim_contacts,CON-044235,,87044-874
contact_missing_email,dim_contacts,CON-044243,,
contact_missing_email,dim_contacts,CON-044248,,
contact_missing_email,dim_contacts,CON-044254,,
contact_invalid_email,dim_contacts,CON-044262,,girish.fernandes388@rediffmail.con
contact_missing_email,dim_contacts,CON-044267,,
contact_invalid_mobile,dim_contacts,CON-044267,,95276-135
contact_missing_email,dim_contacts,CON-044273,,
contact_invalid_mobile,dim_contacts,CON-044274,,62704-177
contact_invalid_email,dim_contacts,CON-044295,,aarav.acharya469 @rediffmail.com
contact_missing_email,dim_contacts,CON-044299,,
contact_invalid_mobile,dim_contacts,CON-044310,,90686-162
contact_invalid_mobile,dim_contacts,CON-044314,,868761475
contact_invalid_mobile,dim_contacts,CON-044319,,941995833
contact_invalid_mobile,dim_contacts,CON-044324,,0753124559
contact_invalid_mobile,dim_contacts,CON-044344,,688355523
contact_invalid_email,dim_contacts,CON-044347,,vasanth.krishnan749gmail.com
contact_invalid_mobile,dim_contacts,CON-044347,,0842986335
contact_invalid_email,dim_contacts,CON-044365,,mohan.dsouza218@gmail.con
contact_missing_email,dim_contacts,CON-044371,,
contact_invalid_mobile,dim_contacts,CON-044429,,88895-416
contact_missing_email,dim_contacts,CON-044444,,
contact_missing_email,dim_contacts,CON-044452,,
contact_invalid_mobile,dim_contacts,CON-044456,,8888888888
contact_invalid_mobile,dim_contacts,CON-044460,,0965845866
contact_invalid_mobile,dim_contacts,CON-044475,,8888888888
contact_missing_email,dim_contacts,CON-044493,,
contact_invalid_email,dim_contacts,CON-044499,,mohan.dsouza152 @gmail.com
contact_missing_email,dim_contacts,CON-044505,,
contact_invalid_email,dim_contacts,CON-044526,,pavan.murthy33 @rediffmail.com
contact_missing_email,dim_contacts,CON-044527,,
contact_missing_email,dim_contacts,CON-044535,,
contact_missing_email,dim_contacts,CON-044574,,
contact_invalid_mobile,dim_contacts,CON-044588,,99977-405
contact_missing_email,dim_contacts,CON-044595,,
contact_missing_email,dim_contacts,CON-044601,,
contact_missing_email,dim_contacts,CON-044609,,
contact_missing_email,dim_contacts,CON-044618,,
contact_invalid_mobile,dim_contacts,CON-044620,,88079-086
contact_missing_email,dim_contacts,CON-044621,,
contact_missing_email,dim_contacts,CON-044627,,
contact_missing_email,dim_contacts,CON-044647,,
contact_missing_email,dim_contacts,CON-044659,,
contact_missing_email,dim_contacts,CON-044662,,
contact_invalid_mobile,dim_contacts,CON-044680,,0662978595
contact_missing_email,dim_contacts,CON-044681,,
contact_missing_email,dim_contacts,CON-044682,,
contact_invalid_email,dim_contacts,CON-044704,,aarav.menon981@
contact_invalid_email,dim_contacts,CON-044733,,irfan.sharma343rediffmail.com
contact_missing_email,dim_contacts,CON-044740,,
contact_invalid_mobile,dim_contacts,CON-044745,,88570-858
contact_invalid_mobile,dim_contacts,CON-044752,,974575136
contact_invalid_email,dim_contacts,CON-044757,,arjun.pinto396@
contact_invalid_mobile,dim_contacts,CON-044759,,854713605
contact_invalid_email,dim_contacts,CON-044796,,sandeep.nair476@
contact_invalid_email,dim_contacts,CON-044802,,arun.desai251@
contact_missing_email,dim_contacts,CON-044810,,
contact_missing_email,dim_contacts,CON-044812,,
contact_missing_email,dim_contacts,CON-044835,,
contact_invalid_email,dim_contacts,CON-044869,,arjun.dsouza562@
contact_missing_email,dim_contacts,CON-044877,,
contact_invalid_mobile,dim_contacts,CON-044896,,8888888888
contact_invalid_email,dim_contacts,CON-044898,,keerthi.swamy785@gmail.con
contact_missing_email,dim_contacts,CON-044901,,
contact_invalid_mobile,dim_contacts,CON-044916,,98306-957
contact_missing_email,dim_contacts,CON-044917,,
contact_missing_email,dim_contacts,CON-044922,,
contact_missing_email,dim_contacts,CON-044926,,
contact_invalid_email,dim_contacts,CON-044929,,anita.prasad539@
contact_missing_email,dim_contacts,CON-044967,,
contact_invalid_mobile,dim_contacts,CON-044968,,95233-526
contact_missing_email,dim_contacts,CON-045039,,
contact_missing_email,dim_contacts,CON-045065,,
contact_invalid_mobile,dim_contacts,CON-045076,,89293-371
contact_missing_email,dim_contacts,CON-045101,,
contact_missing_email,dim_contacts,CON-045117,,
contact_missing_email,dim_contacts,CON-045123,,
contact_missing_email,dim_contacts,CON-045132,,
contact_missing_email,dim_contacts,CON-045133,,
contact_invalid_mobile,dim_contacts,CON-045142,,9999999999
contact_invalid_mobile,dim_contacts,CON-045150,,97357-494
contact_missing_email,dim_contacts,CON-045161,,
contact_missing_email,dim_contacts,CON-045180,,
contact_invalid_mobile,dim_contacts,CON-045228,,0951335601
contact_invalid_email,dim_contacts,CON-045234,,farhan.murthy520gmail.com
contact_invalid_mobile,dim_contacts,CON-045239,,7777777777
contact_missing_email,dim_contacts,CON-045246,,
contact_missing_email,dim_contacts,CON-045280,,
contact_invalid_email,dim_contacts,CON-045287,,raghu.angadi348gmail.com
contact_missing_email,dim_contacts,CON-045309,,
contact_missing_email,dim_contacts,CON-045338,,
contact_missing_email,dim_contacts,CON-045360,,
contact_invalid_mobile,dim_contacts,CON-045364,,0999556738
contact_missing_email,dim_contacts,CON-045379,,
contact_invalid_mobile,dim_contacts,CON-045411,,8888888888
contact_missing_email,dim_contacts,CON-045413,,
contact_invalid_mobile,dim_contacts,CON-045442,,97348-338
contact_missing_email,dim_contacts,CON-045447,,
contact_missing_email,dim_contacts,CON-045478,,
contact_missing_email,dim_contacts,CON-045517,,
contact_invalid_mobile,dim_contacts,CON-045527,,738863818
contact_missing_email,dim_contacts,CON-045533,,
contact_invalid_mobile,dim_contacts,CON-045554,,96176-012
contact_invalid_email,dim_contacts,CON-045555,,ayesha.dsouza381gmail.com
contact_invalid_mobile,dim_contacts,CON-045560,,94727-599
contact_missing_email,dim_contacts,CON-045563,,
contact_missing_email,dim_contacts,CON-045569,,
contact_missing_email,dim_contacts,CON-045577,,
contact_invalid_mobile,dim_contacts,CON-045586,,97029-396
contact_invalid_mobile,dim_contacts,CON-045590,,0960759641
contact_invalid_mobile,dim_contacts,CON-045594,,0971463463
contact_missing_email,dim_contacts,CON-045615,,
contact_missing_email,dim_contacts,CON-045627,,
contact_invalid_mobile,dim_contacts,CON-045636,,7777777777
contact_missing_email,dim_contacts,CON-045643,,
contact_missing_email,dim_contacts,CON-045656,,
contact_missing_email,dim_contacts,CON-045668,,
contact_invalid_mobile,dim_contacts,CON-045702,,81149-469
contact_missing_email,dim_contacts,CON-045708,,
contact_missing_email,dim_contacts,CON-045719,,
contact_missing_email,dim_contacts,CON-045730,,
contact_missing_email,dim_contacts,CON-045742,,
contact_missing_email,dim_contacts,CON-045750,,
contact_missing_email,dim_contacts,CON-045754,,
contact_missing_email,dim_contacts,CON-045760,,
contact_invalid_mobile,dim_contacts,CON-045762,,0940559002
contact_invalid_email,dim_contacts,CON-045771,,harsha.sharma662@outlook.con
contact_missing_email,dim_contacts,CON-045783,,
contact_missing_email,dim_contacts,CON-045819,,
contact_invalid_mobile,dim_contacts,CON-045829,,95523-786
contact_missing_email,dim_contacts,CON-045832,,
contact_missing_email,dim_contacts,CON-045840,,
contact_invalid_mobile,dim_contacts,CON-045845,,95216-956
contact_invalid_email,dim_contacts,CON-045846,,deepak.nair510@
contact_missing_email,dim_contacts,CON-045862,,
contact_missing_email,dim_contacts,CON-045871,,
contact_invalid_email,dim_contacts,CON-045885,,anjali.menon444 @outlook.com
contact_missing_email,dim_contacts,CON-045918,,
contact_missing_email,dim_contacts,CON-045933,,
contact_missing_email,dim_contacts,CON-045934,,
contact_missing_email,dim_contacts,CON-045939,,
contact_missing_email,dim_contacts,CON-045963,,
contact_missing_email,dim_contacts,CON-045967,,
contact_invalid_mobile,dim_contacts,CON-045988,,9999999999
contact_invalid_mobile,dim_contacts,CON-046000,,81420-632
contact_invalid_email,dim_contacts,CON-046008,,ganesh.joshi629outlook.com
contact_invalid_email,dim_contacts,CON-046024,,ritu.verma48@
contact_invalid_mobile,dim_contacts,CON-046048,,910043728
contact_invalid_mobile,dim_contacts,CON-046050,,96349-879
contact_invalid_email,dim_contacts,CON-046057,,anita.agarwal692@
contact_missing_email,dim_contacts,CON-046060,,
contact_missing_email,dim_contacts,CON-046061,,
contact_invalid_mobile,dim_contacts,CON-046074,,724231431
contact_missing_email,dim_contacts,CON-046090,,
contact_invalid_mobile,dim_contacts,CON-046097,,84538-491
contact_invalid_email,dim_contacts,CON-046103,,chaitra.dsouza669gmail.com
contact_missing_email,dim_contacts,CON-046109,,
contact_invalid_email,dim_contacts,CON-046121,,sneha.murthy207@yahoo.co.inn
contact_invalid_email,dim_contacts,CON-046130,,harish.naik830@
contact_missing_email,dim_contacts,CON-046138,,
contact_missing_email,dim_contacts,CON-046145,,
contact_missing_email,dim_contacts,CON-046150,,
contact_invalid_mobile,dim_contacts,CON-046152,,96460-205
contact_missing_email,dim_contacts,CON-046168,,
contact_missing_email,dim_contacts,CON-046172,,
contact_invalid_mobile,dim_contacts,CON-046175,,0973928484
contact_missing_email,dim_contacts,CON-046186,,
contact_missing_email,dim_contacts,CON-046188,,
contact_missing_email,dim_contacts,CON-046194,,
contact_missing_email,dim_contacts,CON-046208,,
contact_missing_email,dim_contacts,CON-046212,,
contact_missing_email,dim_contacts,CON-046220,,
contact_invalid_email,dim_contacts,CON-046221,,manjunath.hiremath666@gmail.con
contact_invalid_email,dim_contacts,CON-046247,,bharath.verma502@rediffmail.con
contact_missing_email,dim_contacts,CON-046262,,
contact_invalid_email,dim_contacts,CON-046265,,bharath.bhat288yahoo.co.in
contact_invalid_mobile,dim_contacts,CON-046273,,804040637
contact_invalid_mobile,dim_contacts,CON-046283,,89609-065
contact_invalid_email,dim_contacts,CON-046295,,mithun.gowda320@gmail.con
contact_missing_email,dim_contacts,CON-046301,,
contact_invalid_mobile,dim_contacts,CON-046303,,9999999999
contact_missing_email,dim_contacts,CON-046346,,
contact_invalid_mobile,dim_contacts,CON-046349,,0809017983
contact_invalid_mobile,dim_contacts,CON-046353,,9999999999
contact_missing_email,dim_contacts,CON-046357,,
contact_missing_email,dim_contacts,CON-046359,,
contact_invalid_email,dim_contacts,CON-046365,,ashok.kamath102rediffmail.com
contact_invalid_mobile,dim_contacts,CON-046371,,99327-334
contact_missing_email,dim_contacts,CON-046397,,
contact_invalid_mobile,dim_contacts,CON-046400,,0779067977
contact_missing_email,dim_contacts,CON-046407,,
contact_invalid_mobile,dim_contacts,CON-046421,,9999999999
contact_invalid_mobile,dim_contacts,CON-046424,,0916867357
contact_missing_email,dim_contacts,CON-046429,,
contact_missing_email,dim_contacts,CON-046431,,
contact_missing_email,dim_contacts,CON-046434,,
contact_missing_email,dim_contacts,CON-046450,,
contact_invalid_mobile,dim_contacts,CON-046453,,942996445
contact_invalid_mobile,dim_contacts,CON-046455,,0988366491
contact_missing_email,dim_contacts,CON-046463,,
contact_invalid_mobile,dim_contacts,CON-046468,,92160-224
contact_invalid_mobile,dim_contacts,CON-046474,,0942199471
contact_missing_email,dim_contacts,CON-046475,,
contact_missing_email,dim_contacts,CON-046508,,
contact_missing_email,dim_contacts,CON-046522,,
contact_invalid_mobile,dim_contacts,CON-046522,,736738636
contact_invalid_mobile,dim_contacts,CON-046523,,0940301266
contact_missing_email,dim_contacts,CON-046528,,
contact_invalid_mobile,dim_contacts,CON-046534,,736789770
contact_missing_email,dim_contacts,CON-046548,,
contact_missing_email,dim_contacts,CON-046553,,
contact_invalid_mobile,dim_contacts,CON-046558,,0891908845
contact_missing_email,dim_contacts,CON-046576,,
contact_missing_email,dim_contacts,CON-046580,,
contact_missing_email,dim_contacts,CON-046581,,
contact_missing_email,dim_contacts,CON-046582,,
